,temperature,humidity,P1,P2,timestamp_new
19777,26.0,,,,2023-02-13 08:01:11+00:00
19783,26.0,,,,2023-02-13 08:03:51+00:00
19787,26.0,,,,2023-02-13 08:06:30+00:00
19791,27.0,,,,2023-02-13 08:09:11+00:00
19795,27.0,,,,2023-02-13 08:11:51+00:00
19799,27.0,,,,2023-02-13 08:14:31+00:00
19801,27.0,,,,2023-02-13 08:17:11+00:00
19805,27.0,,,,2023-02-13 08:19:51+00:00
19811,27.0,,,,2023-02-13 08:22:33+00:00
19815,27.0,,,,2023-02-13 08:25:13+00:00
19819,27.0,,,,2023-02-13 08:27:52+00:00
19821,27.0,,,,2023-02-13 08:30:32+00:00
19827,27.0,,,,2023-02-13 08:33:12+00:00
19831,27.0,,,,2023-02-13 08:35:52+00:00
19835,27.0,,,,2023-02-13 08:38:33+00:00
19839,27.0,,,,2023-02-13 08:41:12+00:00
19843,27.0,,,,2023-02-13 08:43:55+00:00
19847,28.0,,,,2023-02-13 08:46:33+00:00
19851,28.0,,,,2023-02-13 08:49:13+00:00
19853,28.0,,,,2023-02-13 08:51:53+00:00
19857,28.0,,,,2023-02-13 08:54:33+00:00
19861,29.0,,,,2023-02-13 08:57:14+00:00
19865,29.0,,,,2023-02-13 08:59:53+00:00
19869,29.0,,,,2023-02-13 09:02:34+00:00
19875,29.0,,,,2023-02-13 09:05:14+00:00
19877,29.0,,,,2023-02-13 09:07:55+00:00
19883,30.0,,,,2023-02-13 09:10:34+00:00
19887,30.0,,,,2023-02-13 09:13:14+00:00
19889,29.0,,,,2023-02-13 09:15:54+00:00
19893,30.0,,,,2023-02-13 09:18:35+00:00
19899,30.0,,,,2023-02-13 09:21:15+00:00
19903,30.0,,,,2023-02-13 09:23:55+00:00
19905,30.0,,,,2023-02-13 09:26:35+00:00
19909,30.0,,,,2023-02-13 09:29:15+00:00
19915,30.0,,,,2023-02-13 09:31:56+00:00
19919,30.0,,,,2023-02-13 09:34:35+00:00
19923,30.0,,,,2023-02-13 09:37:15+00:00
19927,30.0,,,,2023-02-13 09:39:56+00:00
19929,30.0,,,,2023-02-13 09:42:36+00:00
19935,30.0,,,,2023-02-13 09:45:20+00:00
19937,30.0,,,,2023-02-13 09:47:56+00:00
19943,31.0,,,,2023-02-13 09:50:37+00:00
19945,30.0,,,,2023-02-13 09:53:17+00:00
19951,31.0,,,,2023-02-13 09:55:57+00:00
19955,31.0,,,,2023-02-13 09:58:38+00:00
19959,31.0,,,,2023-02-13 10:01:18+00:00
19963,31.0,,,,2023-02-13 10:03:59+00:00
19965,31.0,,,,2023-02-13 10:06:37+00:00
19971,31.0,,,,2023-02-13 10:09:26+00:00
19973,31.0,,,,2023-02-13 10:11:57+00:00
19977,31.0,,,,2023-02-13 10:14:38+00:00
19981,31.0,,,,2023-02-13 10:17:18+00:00
19985,31.0,,,,2023-02-13 10:19:58+00:00
19989,32.0,,,,2023-02-13 10:22:38+00:00
19993,31.0,,,,2023-02-13 10:25:18+00:00
19997,32.0,,,,2023-02-13 10:27:59+00:00
20003,32.0,,,,2023-02-13 10:30:39+00:00
20007,32.0,,,,2023-02-13 10:33:19+00:00
20011,32.0,,,,2023-02-13 10:35:59+00:00
20015,33.0,,,,2023-02-13 10:38:39+00:00
20019,32.0,,,,2023-02-13 10:41:19+00:00
20023,32.0,,,,2023-02-13 10:43:59+00:00
20025,32.0,,,,2023-02-13 10:46:39+00:00
20029,32.0,,,,2023-02-13 10:49:20+00:00
20035,32.0,,,,2023-02-13 10:52:00+00:00
20037,32.0,,,,2023-02-13 10:54:40+00:00
20041,32.0,,,,2023-02-13 10:57:21+00:00
20045,32.0,,,,2023-02-13 11:00:01+00:00
20049,32.0,,,,2023-02-13 11:02:41+00:00
20053,32.0,,,,2023-02-13 11:05:21+00:00
20059,31.0,,,,2023-02-13 11:08:01+00:00
20063,31.0,,,,2023-02-13 11:10:41+00:00
20065,31.0,,,,2023-02-13 11:13:21+00:00
20071,31.0,,,,2023-02-13 11:16:01+00:00
20075,31.0,,,,2023-02-13 11:18:41+00:00
20079,31.0,,,,2023-02-13 11:21:21+00:00
20083,31.0,,,,2023-02-13 11:24:02+00:00
20085,31.0,,,,2023-02-13 11:26:41+00:00
20091,31.0,,,,2023-02-13 11:29:21+00:00
20093,31.0,,,,2023-02-13 11:32:02+00:00
20099,31.0,,,,2023-02-13 11:34:43+00:00
20103,32.0,,,,2023-02-13 11:37:22+00:00
20105,32.0,,,,2023-02-13 11:40:03+00:00
20111,32.0,,,,2023-02-13 11:42:43+00:00
20113,33.0,,,,2023-02-13 11:45:23+00:00
20119,33.0,,,,2023-02-13 11:48:03+00:00
20121,33.0,,,,2023-02-13 11:50:43+00:00
20125,33.0,,,,2023-02-13 11:53:23+00:00
20131,33.0,,,,2023-02-13 11:56:03+00:00
20135,33.0,,,,2023-02-13 11:58:43+00:00
20137,33.0,,,,2023-02-13 12:01:24+00:00
20141,33.0,,,,2023-02-13 12:04:04+00:00
20145,33.0,,,,2023-02-13 12:06:43+00:00
20151,33.0,,,,2023-02-13 12:09:24+00:00
20153,32.0,,,,2023-02-13 12:12:05+00:00
20159,33.0,,,,2023-02-13 12:14:44+00:00
20163,33.0,,,,2023-02-13 12:17:25+00:00
20167,33.0,,,,2023-02-13 12:20:06+00:00
20171,33.0,,,,2023-02-13 12:22:45+00:00
20175,33.0,,,,2023-02-13 12:25:25+00:00
20177,33.0,,,,2023-02-13 12:28:05+00:00
20183,33.0,,,,2023-02-13 12:30:46+00:00
20185,34.0,,,,2023-02-13 12:33:25+00:00
20189,35.0,,,,2023-02-13 12:36:05+00:00
20193,35.0,,,,2023-02-13 12:38:46+00:00
20197,35.0,,,,2023-02-13 12:41:26+00:00
20203,35.0,,,,2023-02-13 12:44:06+00:00
20205,35.0,,,,2023-02-13 12:46:46+00:00
20209,34.0,,,,2023-02-13 12:49:27+00:00
20215,34.0,,,,2023-02-13 12:52:07+00:00
20219,33.0,,,,2023-02-13 12:54:47+00:00
20223,33.0,,,,2023-02-13 12:57:27+00:00
20225,32.0,,,,2023-02-13 13:00:06+00:00
20231,32.0,,,,2023-02-13 13:02:47+00:00
20233,32.0,,,,2023-02-13 13:05:27+00:00
20237,32.0,,,,2023-02-13 13:08:07+00:00
20241,31.0,,,,2023-02-13 13:10:47+00:00
20247,31.0,,,,2023-02-13 13:13:27+00:00
20249,31.0,,,,2023-02-13 13:16:08+00:00
20255,31.0,,,,2023-02-13 13:18:48+00:00
20259,31.0,,,,2023-02-13 13:21:27+00:00
20263,31.0,,,,2023-02-13 13:24:07+00:00
20265,32.0,,,,2023-02-13 13:26:48+00:00
20269,32.0,,,,2023-02-13 13:29:28+00:00
20273,32.0,,,,2023-02-13 13:32:09+00:00
20279,32.0,,,,2023-02-13 13:34:49+00:00
20283,32.0,,,,2023-02-13 13:37:31+00:00
20287,32.0,,,,2023-02-13 13:40:09+00:00
20291,33.0,,,,2023-02-13 13:42:49+00:00
20293,34.0,,,,2023-02-13 13:45:29+00:00
20299,34.0,,,,2023-02-13 13:48:16+00:00
20301,34.0,,,,2023-02-13 13:50:50+00:00
20307,35.0,,,,2023-02-13 13:53:30+00:00
20309,36.0,,,,2023-02-13 13:56:10+00:00
20315,36.0,,,,2023-02-13 13:58:51+00:00
20317,36.0,,,,2023-02-13 14:01:30+00:00
20323,37.0,,,,2023-02-13 14:04:10+00:00
20325,37.0,,,,2023-02-13 14:06:50+00:00
20329,38.0,,,,2023-02-13 14:09:31+00:00
20333,38.0,,,,2023-02-13 14:12:11+00:00
20337,38.0,,,,2023-02-13 14:14:51+00:00
20341,38.0,,,,2023-02-13 14:17:31+00:00
20347,38.0,,,,2023-02-13 14:20:11+00:00
20351,38.0,,,,2023-02-13 14:22:51+00:00
20353,37.0,,,,2023-02-13 14:25:31+00:00
20357,36.0,,,,2023-02-13 14:28:22+00:00
20363,36.0,,,,2023-02-13 14:29:33+00:00
20367,35.0,,,,2023-02-13 14:30:52+00:00
20369,36.0,,,,2023-02-13 14:31:32+00:00
20373,34.0,,,,2023-02-13 14:33:32+00:00
20377,34.0,,,,2023-02-13 14:36:12+00:00
20383,33.0,,,,2023-02-13 14:38:52+00:00
20387,32.0,,,,2023-02-13 14:41:32+00:00
20391,32.0,,,,2023-02-13 14:44:13+00:00
20393,32.0,,,,2023-02-13 14:46:53+00:00
20399,31.0,,,,2023-02-13 14:49:32+00:00
20403,31.0,,,,2023-02-13 14:52:13+00:00
20407,31.0,,,,2023-02-13 14:54:53+00:00
20411,31.0,,,,2023-02-13 14:57:33+00:00
20415,31.0,,,,2023-02-13 15:00:13+00:00
20417,30.0,,,,2023-02-13 15:03:06+00:00
20421,30.0,,,,2023-02-13 15:04:03+00:00
20427,30.0,,,,2023-02-13 15:05:34+00:00
20429,30.0,,,,2023-02-13 15:08:14+00:00
20433,30.0,,,,2023-02-13 15:10:54+00:00
20437,30.0,,,,2023-02-13 15:13:34+00:00
20441,29.0,,,,2023-02-13 15:16:14+00:00
20447,29.0,,,,2023-02-13 15:18:57+00:00
20449,29.0,,,,2023-02-13 15:21:34+00:00
20455,28.0,,,,2023-02-13 15:24:15+00:00
20457,28.0,,,,2023-02-13 15:26:55+00:00
20461,28.0,,,,2023-02-13 15:29:42+00:00
20465,28.0,,,,2023-02-13 15:32:15+00:00
20469,27.0,,,,2023-02-13 15:34:55+00:00
20475,27.0,,,,2023-02-13 15:37:35+00:00
20477,27.0,,,,2023-02-13 15:40:16+00:00
20483,27.0,,,,2023-02-13 15:42:56+00:00
20485,27.0,,,,2023-02-13 15:45:36+00:00
20489,27.0,,,,2023-02-13 15:48:16+00:00
20493,26.0,,,,2023-02-13 15:50:56+00:00
20497,26.0,,,,2023-02-13 15:53:36+00:00
20501,26.0,,,,2023-02-13 15:56:17+00:00
20505,26.0,,,,2023-02-13 15:58:57+00:00
20511,26.0,,,,2023-02-13 16:01:37+00:00
20513,26.0,,,,2023-02-13 16:04:24+00:00
20517,26.0,,,,2023-02-13 16:06:57+00:00
20523,26.0,,,,2023-02-13 16:09:48+00:00
20527,26.0,,,,2023-02-13 16:10:47+00:00
20531,25.0,,,,2023-02-13 16:12:17+00:00
20533,25.0,,,,2023-02-13 16:14:58+00:00
20537,25.0,,,,2023-02-13 16:17:38+00:00
20543,25.0,,,,2023-02-13 16:20:18+00:00
20547,25.0,,,,2023-02-13 16:22:58+00:00
20551,25.0,,,,2023-02-13 16:25:38+00:00
20553,25.0,,,,2023-02-13 16:28:32+00:00
20559,25.0,,,,2023-02-13 16:29:51+00:00
20561,25.0,,,,2023-02-13 16:30:58+00:00
20565,25.0,,,,2023-02-13 16:31:38+00:00
20569,25.0,,,,2023-02-13 16:33:39+00:00
20573,25.0,,,,2023-02-13 16:36:19+00:00
20577,25.0,,,,2023-02-13 16:38:59+00:00
20581,25.0,,,,2023-02-13 16:41:39+00:00
20587,25.0,,,,2023-02-13 16:44:19+00:00
20591,24.0,,,,2023-02-13 16:46:59+00:00
20595,24.0,,,,2023-02-13 16:49:39+00:00
20599,24.0,,,,2023-02-13 16:52:19+00:00
20601,24.0,,,,2023-02-13 16:55:00+00:00
20605,24.0,,,,2023-02-13 16:57:39+00:00
20609,24.0,,,,2023-02-13 17:00:20+00:00
20613,24.0,,,,2023-02-13 17:03:00+00:00
20617,24.0,,,,2023-02-13 17:05:40+00:00
20621,24.0,,,,2023-02-13 17:08:27+00:00
20625,24.0,,,,2023-02-13 17:11:01+00:00
20629,24.0,,,,2023-02-13 17:13:40+00:00
20635,24.0,,,,2023-02-13 17:16:21+00:00
20639,24.0,,,,2023-02-13 17:19:01+00:00
20643,24.0,,,,2023-02-13 17:21:42+00:00
20645,23.0,,,,2023-02-13 17:24:21+00:00
20649,23.0,,,,2023-02-13 17:27:01+00:00
20655,23.0,,,,2023-02-13 17:29:41+00:00
20659,23.0,,,,2023-02-13 17:32:22+00:00
20661,23.0,,,,2023-02-13 17:35:01+00:00
20665,23.0,,,,2023-02-13 17:37:42+00:00
20671,23.0,,,,2023-02-13 17:40:23+00:00
20675,23.0,,,,2023-02-13 17:43:02+00:00
20679,23.0,,,,2023-02-13 17:45:43+00:00
20681,23.0,,,,2023-02-13 17:48:23+00:00
20687,23.0,,,,2023-02-13 17:51:03+00:00
20689,23.0,,,,2023-02-13 17:53:43+00:00
20695,22.0,,,,2023-02-13 17:56:23+00:00
20699,22.0,,,,2023-02-13 17:59:03+00:00
20701,22.0,,,,2023-02-13 18:01:43+00:00
20705,22.0,,,,2023-02-13 18:04:24+00:00
20709,22.0,,,,2023-02-13 18:07:15+00:00
20713,22.0,,,,2023-02-13 18:08:14+00:00
20719,22.0,,,,2023-02-13 18:09:45+00:00
20723,22.0,,,,2023-02-13 18:12:25+00:00
20725,21.0,,,,2023-02-13 18:15:03+00:00
20729,21.0,,,,2023-02-13 18:17:44+00:00
20733,21.0,,,,2023-02-13 18:20:25+00:00
20737,21.0,,,,2023-02-13 18:23:04+00:00
20741,21.0,,,,2023-02-13 18:25:45+00:00
20747,21.0,,,,2023-02-13 18:28:25+00:00
20749,21.0,,,,2023-02-13 18:31:05+00:00
20753,21.0,,,,2023-02-13 18:33:45+00:00
20759,20.0,,,,2023-02-13 18:36:26+00:00
20763,20.0,,,,2023-02-13 18:39:05+00:00
20765,20.0,,,,2023-02-13 18:41:45+00:00
20771,20.0,,,,2023-02-13 18:44:26+00:00
20775,20.0,,,,2023-02-13 18:47:06+00:00
20779,20.0,,,,2023-02-13 18:49:46+00:00
20781,20.0,,,,2023-02-13 18:52:25+00:00
20787,20.0,,,,2023-02-13 18:55:06+00:00
20789,20.0,,,,2023-02-13 18:57:46+00:00
20793,20.0,,,,2023-02-13 19:00:26+00:00
20799,20.0,,,,2023-02-13 19:03:07+00:00
20803,20.0,,,,2023-02-13 19:05:47+00:00
20807,20.0,,,,2023-02-13 19:08:27+00:00
20809,20.0,,,,2023-02-13 19:11:07+00:00
20813,20.0,,,,2023-02-13 19:13:47+00:00
20817,19.0,,,,2023-02-13 19:16:27+00:00
20823,19.0,,,,2023-02-13 19:19:07+00:00
20825,19.0,,,,2023-02-13 19:21:47+00:00
20831,19.0,,,,2023-02-13 19:24:28+00:00
20835,19.0,,,,2023-02-13 19:27:07+00:00
20837,19.0,,,,2023-02-13 19:29:48+00:00
20843,19.0,,,,2023-02-13 19:32:29+00:00
20847,19.0,,,,2023-02-13 19:35:08+00:00
20849,19.0,,,,2023-02-13 19:37:48+00:00
20853,19.0,,,,2023-02-13 19:40:29+00:00
20857,19.0,,,,2023-02-13 19:43:09+00:00
20861,18.0,,,,2023-02-13 19:45:49+00:00
20867,18.0,,,,2023-02-13 19:48:29+00:00
20869,18.0,,,,2023-02-13 19:51:09+00:00
20873,18.0,,,,2023-02-13 19:53:49+00:00
20877,18.0,,,,2023-02-13 19:56:29+00:00
20881,18.0,,,,2023-02-13 19:59:09+00:00
20885,18.0,,,,2023-02-13 20:01:50+00:00
20889,18.0,,,,2023-02-13 20:04:30+00:00
20895,18.0,,,,2023-02-13 20:07:09+00:00
20899,18.0,,,,2023-02-13 20:09:50+00:00
20903,18.0,,,,2023-02-13 20:12:30+00:00
20905,18.0,,,,2023-02-13 20:15:10+00:00
20911,18.0,,,,2023-02-13 20:17:51+00:00
20915,18.0,,,,2023-02-13 20:20:31+00:00
20917,18.0,,,,2023-02-13 20:23:10+00:00
20923,18.0,,,,2023-02-13 20:25:51+00:00
20927,18.0,,,,2023-02-13 20:28:32+00:00
20931,18.0,,,,2023-02-13 20:31:11+00:00
20935,17.0,,,,2023-02-13 20:33:51+00:00
20937,17.0,,,,2023-02-13 20:36:31+00:00
20943,17.0,,,,2023-02-13 20:39:12+00:00
20947,17.0,,,,2023-02-13 20:41:52+00:00
20949,17.0,,,,2023-02-13 20:44:31+00:00
20953,17.0,,,,2023-02-13 20:47:12+00:00
20959,17.0,,,,2023-02-13 20:49:53+00:00
20961,17.0,,,,2023-02-13 20:52:32+00:00
20967,17.0,,,,2023-02-13 20:55:21+00:00
20969,17.0,,,,2023-02-13 20:57:53+00:00
20973,17.0,,,,2023-02-13 21:00:33+00:00
20977,17.0,,,,2023-02-13 21:03:13+00:00
20983,17.0,,,,2023-02-13 21:05:53+00:00
20987,17.0,,,,2023-02-13 21:08:33+00:00
20989,17.0,,,,2023-02-13 21:11:13+00:00
20995,17.0,,,,2023-02-13 21:13:54+00:00
20997,17.0,,,,2023-02-13 21:16:34+00:00
21003,17.0,,,,2023-02-13 21:19:15+00:00
21005,16.0,,,,2023-02-13 21:21:54+00:00
21009,16.0,,,,2023-02-13 21:24:35+00:00
21013,16.0,,,,2023-02-13 21:27:15+00:00
21017,16.0,,,,2023-02-13 21:29:55+00:00
21021,16.0,,,,2023-02-13 21:32:35+00:00
21027,16.0,,,,2023-02-13 21:35:15+00:00
21029,16.0,,,,2023-02-13 21:37:55+00:00
21035,16.0,,,,2023-02-13 21:40:35+00:00
21037,16.0,,,,2023-02-13 21:43:15+00:00
21043,16.0,,,,2023-02-13 21:45:56+00:00
21045,16.0,,,,2023-02-13 21:48:36+00:00
21051,16.0,,,,2023-02-13 21:51:15+00:00
21053,16.0,,,,2023-02-13 21:53:56+00:00
21057,15.0,,,,2023-02-13 21:56:37+00:00
21063,15.0,,,,2023-02-13 21:59:16+00:00
21065,15.0,,,,2023-02-13 22:01:57+00:00
21071,15.0,,,,2023-02-13 22:04:37+00:00
21073,15.0,,,,2023-02-13 22:07:16+00:00
21077,15.0,,,,2023-02-13 22:09:57+00:00
21083,15.0,,,,2023-02-13 22:12:37+00:00
21085,15.0,,,,2023-02-13 22:15:18+00:00
21091,15.0,,,,2023-02-13 22:17:57+00:00
21095,15.0,,,,2023-02-13 22:20:38+00:00
21099,15.0,,,,2023-02-13 22:23:18+00:00
21101,15.0,,,,2023-02-13 22:25:57+00:00
21105,15.0,,,,2023-02-13 22:28:38+00:00
21109,15.0,,,,2023-02-13 22:31:18+00:00
21113,15.0,,,,2023-02-13 22:33:59+00:00
21117,15.0,,,,2023-02-13 22:36:38+00:00
21123,15.0,,,,2023-02-13 22:39:19+00:00
21127,15.0,,,,2023-02-13 22:41:58+00:00
21129,15.0,,,,2023-02-13 22:44:38+00:00
21135,15.0,,,,2023-02-13 22:47:19+00:00
21139,15.0,,,,2023-02-13 22:49:59+00:00
21141,15.0,,,,2023-02-13 22:52:39+00:00
21145,15.0,,,,2023-02-13 22:55:19+00:00
21149,15.0,,,,2023-02-13 22:57:59+00:00
21155,15.0,,,,2023-02-13 23:00:40+00:00
21159,15.0,,,,2023-02-13 23:03:20+00:00
21161,16.0,,,,2023-02-13 23:05:59+00:00
21167,16.0,,,,2023-02-13 23:08:42+00:00
21171,16.0,,,,2023-02-13 23:11:20+00:00
21175,16.0,,,,2023-02-13 23:14:00+00:00
21179,16.0,,,,2023-02-13 23:16:41+00:00
21181,16.0,,,,2023-02-13 23:19:21+00:00
21185,16.0,,,,2023-02-13 23:22:01+00:00
21191,16.0,,,,2023-02-13 23:24:41+00:00
21193,16.0,,,,2023-02-13 23:27:21+00:00
21197,16.0,,,,2023-02-13 23:30:01+00:00
21203,16.0,,,,2023-02-13 23:32:41+00:00
21205,16.0,,,,2023-02-13 23:35:22+00:00
21209,16.0,,,,2023-02-13 23:38:01+00:00
21213,16.0,,,,2023-02-13 23:40:42+00:00
21219,16.0,,,,2023-02-13 23:43:21+00:00
21223,16.0,,,,2023-02-13 23:46:03+00:00
21227,16.0,,,,2023-02-13 23:48:42+00:00
21229,16.0,,,,2023-02-13 23:51:22+00:00
21235,16.0,,,,2023-02-13 23:54:02+00:00
21239,16.0,,,,2023-02-13 23:56:43+00:00
21243,16.0,,,,2023-02-13 23:59:23+00:00
21245,16.0,,,,2023-02-14 00:02:03+00:00
21249,16.0,,,,2023-02-14 00:04:43+00:00
21253,16.0,,,,2023-02-14 00:07:23+00:00
21257,16.0,,,,2023-02-14 00:10:03+00:00
21261,16.0,,,,2023-02-14 00:12:44+00:00
21267,16.0,,,,2023-02-14 00:15:24+00:00
21269,16.0,,,,2023-02-14 00:18:04+00:00
21273,15.0,,,,2023-02-14 00:20:44+00:00
21277,15.0,,,,2023-02-14 00:23:24+00:00
21281,15.0,,,,2023-02-14 00:26:04+00:00
21287,15.0,,,,2023-02-14 00:28:46+00:00
21289,15.0,,,,2023-02-14 00:31:25+00:00
21295,15.0,,,,2023-02-14 00:34:04+00:00
21297,15.0,,,,2023-02-14 00:36:45+00:00
21301,15.0,,,,2023-02-14 00:39:25+00:00
21305,15.0,,,,2023-02-14 00:42:05+00:00
21311,15.0,,,,2023-02-14 00:44:45+00:00
21313,15.0,,,,2023-02-14 00:47:25+00:00
21319,15.0,,,,2023-02-14 00:50:05+00:00
21321,15.0,,,,2023-02-14 00:52:46+00:00
21325,14.0,,,,2023-02-14 00:55:26+00:00
21331,14.0,,,,2023-02-14 00:58:05+00:00
21333,14.0,,,,2023-02-14 01:00:47+00:00
21337,14.0,,,,2023-02-14 01:03:26+00:00
21343,14.0,,,,2023-02-14 01:06:06+00:00
21345,14.0,,,,2023-02-14 01:08:48+00:00
21351,14.0,,,,2023-02-14 01:11:27+00:00
21353,14.0,,,,2023-02-14 01:14:06+00:00
21359,14.0,,,,2023-02-14 01:16:47+00:00
21363,14.0,,,,2023-02-14 01:19:27+00:00
21367,14.0,,,,2023-02-14 01:22:07+00:00
21371,14.0,,,,2023-02-14 01:24:47+00:00
21375,14.0,,,,2023-02-14 01:27:27+00:00
21377,14.0,,,,2023-02-14 01:30:07+00:00
21383,14.0,,,,2023-02-14 01:32:48+00:00
21385,14.0,,,,2023-02-14 01:35:28+00:00
21389,13.0,,,,2023-02-14 01:38:07+00:00
21395,13.0,,,,2023-02-14 01:40:48+00:00
21397,13.0,,,,2023-02-14 01:43:29+00:00
21401,13.0,,,,2023-02-14 01:46:08+00:00
21405,13.0,,,,2023-02-14 01:48:49+00:00
21411,13.0,,,,2023-02-14 01:51:29+00:00
21413,13.0,,,,2023-02-14 01:54:09+00:00
21419,13.0,,,,2023-02-14 01:56:49+00:00
21423,13.0,,,,2023-02-14 01:59:29+00:00
21425,13.0,,,,2023-02-14 02:02:09+00:00
21431,13.0,,,,2023-02-14 02:04:50+00:00
21435,13.0,,,,2023-02-14 02:07:30+00:00
21437,13.0,,,,2023-02-14 02:10:10+00:00
21443,13.0,,,,2023-02-14 02:12:50+00:00
21447,13.0,,,,2023-02-14 02:15:30+00:00
21451,13.0,,,,2023-02-14 02:18:10+00:00
21453,13.0,,,,2023-02-14 02:20:51+00:00
21459,13.0,,,,2023-02-14 02:23:30+00:00
21463,13.0,,,,2023-02-14 02:26:10+00:00
21465,13.0,,,,2023-02-14 02:28:51+00:00
21469,13.0,,,,2023-02-14 02:31:31+00:00
21475,13.0,,,,2023-02-14 02:34:11+00:00
21477,13.0,,,,2023-02-14 02:36:51+00:00
21481,13.0,,,,2023-02-14 02:39:31+00:00
21487,13.0,,,,2023-02-14 02:42:11+00:00
21489,12.0,,,,2023-02-14 02:44:52+00:00
21495,12.0,,,,2023-02-14 02:47:32+00:00
21497,12.0,,,,2023-02-14 02:50:13+00:00
21501,12.0,,,,2023-02-14 02:52:52+00:00
21505,12.0,,,,2023-02-14 02:55:32+00:00
21511,12.0,,,,2023-02-14 02:58:13+00:00
21513,12.0,,,,2023-02-14 03:00:53+00:00
21519,12.0,,,,2023-02-14 03:03:33+00:00
21523,12.0,,,,2023-02-14 03:06:12+00:00
21527,12.0,,,,2023-02-14 03:08:53+00:00
21529,12.0,,,,2023-02-14 03:11:33+00:00
21535,12.0,,,,2023-02-14 03:14:13+00:00
21539,12.0,,,,2023-02-14 03:16:53+00:00
21543,12.0,,,,2023-02-14 03:19:34+00:00
21547,12.0,,,,2023-02-14 03:22:13+00:00
21551,12.0,,,,2023-02-14 03:24:53+00:00
21555,12.0,,,,2023-02-14 03:27:34+00:00
21559,12.0,,,,2023-02-14 03:30:15+00:00
21561,12.0,,,,2023-02-14 03:32:54+00:00
21565,12.0,,,,2023-02-14 03:35:34+00:00
21571,12.0,,,,2023-02-14 03:38:15+00:00
21573,12.0,,,,2023-02-14 03:40:55+00:00
21577,12.0,,,,2023-02-14 03:43:35+00:00
21583,12.0,,,,2023-02-14 03:46:15+00:00
21587,12.0,,,,2023-02-14 03:48:55+00:00
21591,12.0,,,,2023-02-14 03:51:36+00:00
21595,12.0,,,,2023-02-14 03:54:15+00:00
21599,12.0,,,,2023-02-14 03:56:56+00:00
21601,12.0,,,,2023-02-14 03:59:36+00:00
21607,12.0,,,,2023-02-14 04:02:17+00:00
21609,12.0,,,,2023-02-14 04:04:56+00:00
21613,12.0,,,,2023-02-14 04:07:37+00:00
21617,12.0,,,,2023-02-14 04:10:16+00:00
21621,12.0,,,,2023-02-14 04:12:57+00:00
21625,12.0,,,,2023-02-14 04:15:37+00:00
21631,12.0,,,,2023-02-14 04:18:17+00:00
21635,13.0,,,,2023-02-14 04:20:57+00:00
21639,13.0,,,,2023-02-14 04:23:37+00:00
21641,13.0,,,,2023-02-14 04:26:17+00:00
21647,13.0,,,,2023-02-14 04:28:58+00:00
21651,13.0,,,,2023-02-14 04:31:37+00:00
21655,13.0,,,,2023-02-14 04:34:17+00:00
21657,13.0,,,,2023-02-14 04:36:58+00:00
21663,14.0,,,,2023-02-14 04:39:38+00:00
21665,14.0,,,,2023-02-14 04:42:18+00:00
21671,14.0,,,,2023-02-14 04:44:59+00:00
21673,14.0,,,,2023-02-14 04:47:39+00:00
21679,14.0,,,,2023-02-14 04:50:19+00:00
21683,15.0,,,,2023-02-14 04:52:59+00:00
21687,15.0,,,,2023-02-14 04:55:39+00:00
21691,15.0,,,,2023-02-14 04:58:19+00:00
21695,15.0,,,,2023-02-14 05:00:59+00:00
21699,15.0,,,,2023-02-14 05:03:40+00:00
21701,15.0,,,,2023-02-14 05:06:19+00:00
21705,15.0,,,,2023-02-14 05:09:00+00:00
21709,16.0,,,,2023-02-14 05:11:40+00:00
21715,16.0,,,,2023-02-14 05:14:20+00:00
21717,16.0,,,,2023-02-14 05:17:01+00:00
21721,16.0,,,,2023-02-14 05:19:40+00:00
21727,16.0,,,,2023-02-14 05:22:21+00:00
21731,16.0,,,,2023-02-14 05:25:00+00:00
21735,16.0,,,,2023-02-14 05:27:41+00:00
21737,17.0,,,,2023-02-14 05:30:21+00:00
21741,17.0,,,,2023-02-14 05:33:01+00:00
21747,17.0,,,,2023-02-14 05:35:42+00:00
21751,17.0,,,,2023-02-14 05:38:21+00:00
21753,17.0,,,,2023-02-14 05:41:01+00:00
21757,17.0,,,,2023-02-14 05:43:42+00:00
21763,18.0,,,,2023-02-14 05:46:21+00:00
21767,18.0,,,,2023-02-14 05:49:04+00:00
21771,18.0,,,,2023-02-14 05:51:42+00:00
21773,18.0,,,,2023-02-14 05:54:22+00:00
21777,18.0,,,,2023-02-14 05:57:02+00:00
21781,18.0,,,,2023-02-14 05:59:44+00:00
21785,19.0,,,,2023-02-14 06:02:22+00:00
21789,19.0,,,,2023-02-14 06:05:03+00:00
21793,19.0,,,,2023-02-14 06:07:43+00:00
21799,19.0,,,,2023-02-14 06:10:23+00:00
21803,19.0,,,,2023-02-14 06:13:03+00:00
21805,19.0,,,,2023-02-14 06:15:44+00:00
21809,19.0,,,,2023-02-14 06:18:24+00:00
21815,19.0,,,,2023-02-14 06:21:03+00:00
21817,20.0,,,,2023-02-14 06:23:44+00:00
21823,20.0,,,,2023-02-14 06:26:25+00:00
21827,20.0,,,,2023-02-14 06:29:05+00:00
21829,20.0,,,,2023-02-14 06:31:45+00:00
21835,20.0,,,,2023-02-14 06:34:24+00:00
21837,21.0,,,,2023-02-14 06:37:09+00:00
21841,21.0,,,,2023-02-14 06:39:49+00:00
